annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2025-04,腾势D9 2022款 DM-i 970 四驱旗舰型,3.3万公里／2023-04／合肥／13年黄金会员,145km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 139马力 L4 ,插电混动,自动,2025-04,27.80,48.39万,2024-12-20,40kwh,0.42小时,-小时,0次（以车辆登记证为准）,黑色,,-
2026-1,理想L8 2023款 Pro,1.2万公里／2024-01／合肥／3年钻石会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2026-1,26.48,39.06万,2025-03-03,41kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2026-1,瑶光C-DM 2024款 1.5T 长续航Pro,2.21万公里／2024-01／合肥／3年黑金会员,98km,,前置前驱,1.5T 156马力 L4 ,插电混动,自动,2025-1,12.86,18.76万,2025-01-24,19kwh,0.33小时,3.5小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-2,风云A8 2024款 127 驭风版,1.15万公里／2024-02／合肥／3年黑金会员,127km,,前置前驱,1.5T 156马力 L4 ,插电混动,自动,2024-9,9.59,16.27万,2025-03-02,18kwh,0.32小时,3小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-09,岚图梦想家 2022款 低碳版 想+智驾包,1.94万公里／2023-09／合肥／3年钻石会员,82km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,1.5T 136马力 L4 ,插电混动,自动,2025-09,21.80,42.32万,2025-02-22,26kwh,0.5小时,4.5小时,1次（以车辆登记证为准）,蓝色,,-
2025-11,哈弗二代大狗新能源 2023款 DHT-PHEV 105km 潮电版Plus,3.97万公里／2023-11／合肥／3年黑金会员,80km,,前置前驱,1.5T 154马力 L4 ,插电混动,自动,2025-11,12.20,19.08万,2025-02-28,20kwh,0.5小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-04,理想L7 2023款 Pro,3.86万公里／2023-04／合肥／6年钻石会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-04,22.58,36.88万,2025-03-10,41kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2030-02,宝骏悦也 2023款 旗舰版,0.95万公里／2024-02／合肥／6年黑金会员,303km,,后置后驱,纯电动 68马力 ,纯电动,自动,2025-01,5.48,8.66万,2025-03-04,28kwh,0.58小时,8.5小时,0次（以车辆登记证为准）,黑色,小型SUV,-
2025-5,理想L7 2023款 Pro,4.1万公里／2023-05／合肥／3年钻石会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-5,22.38,36.88万,2025-02-28,41kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,白色,中大型SUV,-
2026-10,领克01新能源 2023款 1.5TD EM-P 晨曦版,5.9万公里／2022-10／合肥／6年黄金会员,70km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 150马力 L3 ,插电混动,自动,2025-10,9.60,24.29万,2025-02-26,18kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-10,岚图梦想家 2022款 低碳版 想+智驾包,1.94万公里／2023-10／合肥／11年会员,82km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,1.5T 136马力 L4 ,插电混动,自动,2025-10,20.80,42.32万,2025-03-13,26kwh,0.5小时,4.5小时,1次（以车辆登记证为准）,蓝色,,-
2025-4,宝马5系新能源 2022款 535Le 先锋版M运动套装,1.8万公里／2023-04／合肥／13年黑金会员,73km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2025-4,28.38,58.28万,2025-03-08,18kwh,-小时,3.9小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-04,奥迪A6L新能源 2020款 55 TFSI e quattro,4.6万公里／2022-04／合肥／12年黑金会员,44km,,前置四驱,2.0T 252马力 L4 ,插电混动,自动,2025-04,29.99,55.14万,2025-01-03,14kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中大型车,-
2025-06,理想L8 2023款 Pro,3.37万公里／2023-06／合肥／6年黑金会员,210km,,双电机四驱,增程式 154马力 ,增程式,自动,2025-06,24.38,39.06万,2025-03-09,41kwh,0.5小时,6.5小时,1次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-2,奔驰C级新能源 2024款 改款 C 350 eL,1.14万公里／2024-02／合肥／2年黑金会员,105km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置后驱,2.0T 204马力 L4 ,插电混动,自动,2026-2,25.30,44.40万,2025-03-02,25kwh,0.35小时,3小时,0次（以车辆登记证为准）,白色,中型车,-
2026-09,风云A8 2024款 127 乘风版,0.55万公里／2024-09／合肥／6年黑金会员,127km,,前置前驱,1.5T 156马力 L4 ,插电混动,自动,2025-09,8.58,15.19万,2025-03-11,18kwh,0.32小时,3小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-06,驱逐舰05 2023款 冠军版 DM-i 120KM 尊贵型,1.17万公里／2023-06／合肥／2年会员,101km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-06,6.99,13.98万,2025-03-11,18kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-09,海豹 2023款 DM-i 1.5T 121km 旗舰型,0.44万公里／2023-09／合肥／2年会员,100km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-09,12.11,22.77万,2025-03-11,18kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2025-02,逸动新能源 2022款 EV460 智行网约版 三元锂,8.2万公里／2023-02／合肥／1年会员,401km,ISOFIX儿童座椅接口,前置前驱,纯电动 163马力 ,纯电动,自动,2025-02,4.98,16.27万,2025-01-09,54kwh,1.01小时,9.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-04,领克06新能源 2020款 PHEV Plus,1.96万公里／2021-04／合肥／2年会员,55km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/转向辅助灯/车内PM2.5过滤装置/后排出风口,前置前驱,1.5T 177马力 L3 ,插电混动,自动,2025-02,7.32,17.22万,2025-03-04,11kwh,-小时,-小时,0次（以车辆登记证为准）,白色,小型SUV,-
2026-07,宋PLUS新能源 2024款 荣耀版 DM-i 110km 旗舰PLUS,0.16万公里／2024-07／合肥／2年会员,85km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-07,11.23,16.26万,2025-03-04,18kwh,1小时,5.5小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-02,Cayenne新能源 2023款 Cayenne Coupé E-Hybrid 2.0T,3.2万公里／2023-02／合肥／9年钻石会员,44km,胎压监测装置/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置四驱,2.0T 252马力 L4 ,插电混动,自动,2025-02,63.80,102.90万,2025-02-13,18kwh,-小时,-小时,2次（以车辆登记证为准）,黑色,中大型SUV,-
2025-05,SF90 2020款 3.9T V8 Stradale,0.35万公里／2023-05／合肥／1年黄金会员,25km,自动驻车/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话,中置四驱,3.9T 781马力 V8 ,插电混动,自动,2025-05,480.00,541.43万,2024-07-14,8kwh,-小时,-小时,1次（以车辆登记证为准）,红/紫色,跑车,-
2026-09,Panamera新能源 2022款 Panamera 4 E-Hybrid 铂金版 2.9T,2.2万公里／2022-10／合肥／2年会员,44km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/蓝牙/车载电话/车联网/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,2.9T 330马力 V6 ,插电混动,自动,2025-09,85.88,140.89万,2025-03-07,18kwh,-小时,-小时,0次（以车辆登记证为准）,白色,大型车,-
2026-1,宝马5系新能源 2022款 改款 535Le M运动套装,6.35万公里／2022-01／合肥／2年黑金会员,73km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2026-1,24.88,54.26万,2025-03-10,18kwh,-小时,3.9小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-11,理想ONE 2021款 增程6座版,5.86万公里／2021-11／合肥／12年黑金会员,148km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 131马力 ,增程式,自动,2025-11,15.90,37.97万,2025-03-10,41kwh,0.5小时,6小时,0次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-05,奔驰EQE SUV 2024款 500 4MATIC 豪华版,0.1万公里／2024-05／北京／12年钻石会员,609km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 408马力 ,纯电动,自动,2025-05,32.88,55.36万,2025-03-08,96kwh,0.58小时,13小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2025-8,奔驰GLE新能源 2021款 GLE 350 e 4MATIC 智享版,2.87万公里／2021-08／合肥／3年黑金会员,103km,,前置四驱,2.0T 211马力 L4 ,插电混动,自动,2024-8,48.58,88.88万,2025-03-11,31kwh,0.33小时,3.5小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2025-01,宝马5系新能源 2022款 改款 535Le 先锋版M运动套装,3.1万公里／2023-01／合肥／3年钻石会员,73km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2025-01,28.38,58.28万,2025-03-11,18kwh,-小时,3.9小时,0次（以车辆登记证为准）,黑色,中大型车,-
2025-9,理想L9 2023款 Pro,2.17万公里／2023-09／合肥／12年黑金会员,215km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-9,30.80,46.65万,2025-03-10,43kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,黑色,大型SUV,-
2025-05,理想ONE 2021款 增程6座版,3.2万公里／2023-05／合肥／5年黄金会员,148km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 131马力 ,增程式,自动,2025-05,17.98,37.97万,2025-02-09,41kwh,0.5小时,6小时,1次（以车辆登记证为准）,蓝色,中大型SUV,-
2025-12,ID.4 X 2021款 Pure+ 纯净长续航版,8.27万公里／2021-12／合肥／6年黑金会员,555km,,后置后驱,纯电动 204马力 ,纯电动,自动,2025-12,8.68,23.86万,2025-03-11,83kwh,0.67小时,12.5小时,1次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2025-05,理想ONE 2021款 增程6座版,2.6万公里／2023-05／合肥／1年黄金会员,148km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 131马力 ,增程式,自动,2025-05,17.88,37.97万,2025-03-10,41kwh,0.5小时,6小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2026-7,岚图FREE 2024款 超长续航智驾版,1.19万公里／2024-07／合肥／3年黑金会员,210km,,双电机四驱,增程式 150马力 ,增程式,自动,2025-1,17.13,28.97万,2025-01-25,39kwh,0.43小时,5.7小时,0次（以车辆登记证为准）,绿色,中大型SUV,-
2026-11,唐新能源 2025款 DM-i 115KM 旗舰型,0.21万公里／2024-11／合肥／2年会员,115km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,1.5T 156马力 L4 ,插电混动,自动,2025-11,16.52,21.47万,2025-03-11,22kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
