annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2025-04,宋新能源 2019款 宋EV500 智联领动型,6.9万公里／2019-04／北京／4年黄金会员,400km,ISOFIX儿童座椅接口/倒车影像/定速巡航/无钥匙启动系统/无钥匙进入系统/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 218马力 ,纯电动,自动,2025-04,5.78,21.70万,2025-02-19,62kwh,0.5小时,,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-11,海豚 2025款 420km 自由版,0.09万公里／2024-11／北京／1年黄金会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-11,7.98,11.59万,2025-03-03,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,小型车,-
2026-7,秦L 2024款 DM-i 120KM卓越型,0.46万公里／2024-07／北京／3年黑金会员,120km,,前置前驱,1.5L 101马力 L4 ,插电混动,自动,2025-7,10.58,15.17万,2025-02-27,16kwh,0.42小时,2.5小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2025-12,海豹 2023款 DM-i 1.5L 121km 尊贵型,0.4万公里／2023-12／北京／2年黄金会员,100km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/全景摄像头/自动泊车入位/电动后备厢/无钥匙启动系统/无钥匙进入系统/全液晶仪表盘/手机无线充电/内置行车记录仪/蓝牙/车载电话/手机互联/映射/车联网/220V/230V电源/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内氛围灯/防紫外线玻璃/电动侧滑门/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口/自适应巡航,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-12,10.98,20.28万,2025-01-16,18kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中型车,-
2025-03,护卫舰07 2023款 DM-i 100KM 旗舰型,1.2万公里／2023-03／北京／2年黄金会员,82km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/无钥匙启动系统/无钥匙进入系统/方向盘换挡/手机无线充电/蓝牙/车载电话/转向头灯/220V/230V电源/车载空气净化器/自适应巡航/防紫外线玻璃/后排独立空调/电动侧滑门/OTA升级/手机互联/映射/自适应远近光/车联网/转向辅助灯/车内氛围灯/车内PM2.5过滤装置/后排出风口/内置行车记录仪/全液晶仪表盘,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-03,11.50,24.84万,2025-03-13,18kwh,0.37小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-1,零跑C01 2023款 525舒享版,1.93万公里／2024-01／北京／3年黑金会员,525km,,后置后驱,纯电动 272马力 ,纯电动,自动,2025-12,9.60,16.26万,2025-03-12,63kwh,0.7小时,6小时,0次（以车辆登记证为准）,其它,中大型车,-
2025-5,唐新能源 2023款 DM-i 冠军版 112KM 尊荣型,2.94万公里／2023-05／北京／3年黑金会员,95km,,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-6,13.38,23.86万,2025-02-17,22kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2025-10,元PLUS 2023款 冠军版 430KM 超越型,2.31万公里／2023-10／北京／1年黑金会员,430km,,前置前驱,纯电动 204马力 ,纯电动,自动,2025-10,8.48,15.50万,2025-03-11,50kwh,0.5小时,-小时,0次（以车辆登记证为准）,其它,紧凑型SUV,-
2025-8,AION S Plus 2023款 80 科技版 三元锂,6.1万公里／2023-08／北京／1年黑金会员,610km,,前置前驱,纯电动 204马力 ,纯电动,自动,2025-8,7.80,18.00万,2025-03-02,68kwh,0.7小时,-小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-04,元UP 2024款 401KM 超越型,1.4万公里／2024-04／北京／12年黄金会员,401km,,前置前驱,纯电动 177马力 ,纯电动,自动,2025-04,7.98,13.00万,2025-03-04,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,小型SUV,-
2026-06,红旗EH7 2024款 760 Pro+ 四驱荣耀版,1.77万公里／2024-04／北京／2年黄金会员,760km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 619马力 ,纯电动,自动,2025-06,19.98,33.63万,2025-03-10,111kwh,0.33小时,17小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-01,Model S 2017款 Model S 75,11.3万公里／2018-01／北京／4年黄金会员,480km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/自适应远近光/后排出风口,后置后驱,纯电动 387马力 ,纯电动,自动,2025-01,13.38,78.53万,2024-12-24,75kwh,1小时,10小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2025-12,海豹 2023款 DM-i 1.5L 121km 尊贵型,0.54万公里／2023-12／北京／2年黄金会员,100km,胎压监测装置/并线辅助/车道偏离预警系统/倒车影像/全景摄像头/电动后备厢/无钥匙启动系统/无钥匙进入系统/全液晶仪表盘/手机无线充电/内置行车记录仪/车联网/转向辅助灯/车内氛围灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口/自适应巡航,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2024-12,10.98,20.28万,2025-01-08,18kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型车,-
2026-05,元PLUS 2023款 冠军版 510KM 卓越型,0.7万公里／2024-05／北京／1年黄金会员,510km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-05,9.98,17.78万,2025-03-13,60kwh,0.5小时,-小时,1次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2027-03,捷尼赛思GV60 2023款 单电机后驱豪华版,0.01万公里／未上牌／北京／2年黄金会员,645km,,后置后驱,纯电动 228马力 ,纯电动,自动,2025-03,17.90,31.02万,2025-03-13,76kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-07,红旗E-HS9 2021款 460km 旗享版 六座,1万公里／2023-07／北京／2年钻石会员,460km,,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-07,20.88,58.59万,2025-03-09,84kwh,0.8小时,8.4小时,0次（以车辆登记证为准）,黑色,大型SUV,-
2026-1,小鹏P5 2021款 460G+,1.52万公里／2024-01／北京／2年黑金会员,450km,,前置前驱,纯电动 211马力 ,纯电动,自动,2024-11,9.16,17.03万,2025-03-10,56kwh,0.5小时,-小时,0次（以车辆登记证为准）,其它,紧凑型车,-
2025-6,AION Y 2022款 Plus 80 智领版,3.03万公里／2023-06／北京／3年黑金会员,610km,,前置前驱,纯电动 204马力 ,纯电动,自动,2024-5,9.68,18.43万,2025-02-27,77kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-06,大众ID.3 2024款 极智版,1.7万公里／2024-06／北京／4年会员,450km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-06,9.88,19.63万,2025-02-17,53kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-5,深蓝SL03 2022款 1.5L 1200增程版,4.57万公里／2023-05／北京／2年黑金会员,200km,,后置后驱,增程式 95马力 ,增程式,自动,2025-5,10.30,18.66万,2025-03-03,28kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型车,-
2026-06,红旗EH7 2024款 820 Pro,0.3万公里／2024-06／北京／12年黄金会员,820km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 344马力 ,纯电动,自动,2025-06,15.98,29.29万,2024-12-27,111kwh,0.33小时,17小时,0次（以车辆登记证为准）,绿色,中大型车,-
2026-07,极氪001 2022款 超长续航双电机 ME版,2.2万公里／2022-07／北京／2年会员,616km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-07,15.00,37.88万,2025-02-15,100kwh,-小时,-小时,2次（以车辆登记证为准）,白色,中大型车,-
2026-10,海豚 2021款 405km 自由版,3.3万公里／2022-10／北京／1年黄金会员,405km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-10,6.70,12.24万,2025-03-06,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,小型车,-
2027-1,欧拉好猫 2021款 500km长续航 波塞冬版 三元锂,1.37万公里／2021-01／北京／1年黑金会员,501km,,前置前驱,纯电动 143马力 ,纯电动,自动,2025-1,6.58,15.62万,2025-02-21,59kwh,0.5小时,8小时,1次（以车辆登记证为准）,绿色,小型车,-
2025-7,探岳GTE插电混动 2023款 280TSI 豪华Plus进阶版,0.01万公里／2024-07／北京／3年黑金会员,46km,,前置前驱,1.4T 150马力 L4 ,插电混动,自动,2025-1,14.68,26.37万,2025-02-27,13kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-10,AION S Plus 2022款 80 科技版,4.9万公里／2022-10／北京／2年黑金会员,602km,,前置前驱,纯电动 224马力 ,纯电动,自动,2025-10,8.70,19.08万,2025-02-20,70kwh,0.75小时,-小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-3,秦Pro新能源 2018款 EV500 智联领享型,7.4万公里／2019-03／北京／10年黑金会员,420km,车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/倒车影像/全景摄像头/自动驻车/定速巡航/无钥匙启动系统/无钥匙进入系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内氛围灯/车内PM2.5过滤装置/车载空气净化器/后排出风口/自适应巡航,前置前驱,纯电动 163马力 ,纯电动,自动,2025-3,4.68,19.53万,2025-02-25,56kwh,0.5小时,,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-08,电动MINI COOPER 2024款 452km COOPER SE 赛车手,0.3万公里／2024-08／北京／14年黄金会员,452km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘加热/蓝牙/车载电话/车联网/OTA升级/自适应远近光,前置前驱,纯电动 218马力 ,纯电动,自动,2025-08,19.80,28.20万,2025-02-08,52kwh,0.5小时,5.5小时,0次（以车辆登记证为准）,白色,小型车,-
2025-8,元新能源 2019款 EV360 智联领尚型,7.19万公里／2019-08／北京／2年黑金会员,305km,,前置前驱,纯电动 95马力 ,纯电动,自动,2025-2,3.20,10.84万,2025-02-21,42kwh,0.5小时,7小时,0次（以车辆登记证为准）,白色,小型SUV,-
2026-6,宝骏悦也Plus 2024款 智尊版 4座,0.05万公里／2024-06／北京／3年黑金会员,401km,,前置前驱,纯电动 102马力 ,纯电动,自动,2025-6,6.27,11.27万,2025-02-22,42kwh,0.58小时,6小时,0次（以车辆登记证为准）,白色,小型SUV,-
2025-12,零跑T03 2024款 200轻享版,0.09万公里／2024-12／北京／3年黑金会员,200km,,前置前驱,纯电动 54马力 ,纯电动,自动,2025-12,3.70,5.42万,2025-03-05,22kwh,0.6小时,4小时,0次（以车辆登记证为准）,白色,微型车,-
2025-08,大众ID.3 2023款 纯净智享版,2.4万公里／2023-08／北京／10年黄金会员,450km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-08,8.88,17.67万,2024-12-07,53kwh,0.67小时,8.5小时,1次（以车辆登记证为准）,白色,紧凑型车,-
2025-12,宝马i7 M70L 2023款 M70L,0.82万公里／2023-12／北京／15年黑金会员,610km,,双电机四驱,纯电动 741马力 ,纯电动,自动,2024-12,119.99,206.13万,2024-12-26,102kwh,0.57小时,5.5小时,1次（以车辆登记证为准）,绿色,大型车,-
2024-7,海鸥 2023款 飞翔版,0.44万公里／2023-07／北京／2年黑金会员,405km,,前置前驱,纯电动 75马力 ,纯电动,自动,2024-7,7.25,9.75万,2025-02-26,39kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,小型车,-
2025-03,福特电马 2021款 跃世后驱版(标准续航),3.3万公里／2023-03／北京／10年黄金会员,513km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 273马力 ,纯电动,自动,2025-03,12.58,27.13万,2024-12-22,62kwh,-小时,-小时,3次（以车辆登记证为准）,红/紫色,中型SUV,-
2025-8,岚图FREE 2024款 超长续航智驾版,1.62万公里／2023-08／北京／2年黑金会员,210km,,双电机四驱,增程式 150马力 ,增程式,自动,2024-12,16.48,28.97万,2025-02-19,39kwh,0.43小时,5.7小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2026-1,零跑S01 2019款 380 Pro,2.8万公里／2020-01／北京／4年钻石会员,305km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级,前置前驱,纯电动 170马力 ,纯电动,自动,2025-1,5.30,15.19万,2025-01-02,36kwh,1小时,6小时,1次（以车辆登记证为准）,白色,小型车,-
2026-07,宝马i3(进口) 2020款 快充畅行款,3.8万公里／2020-07／北京／1年黄金会员,340km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网,后置后驱,纯电动 170马力 ,纯电动,自动,2025-07,9.88,33.19万,2025-02-26,42kwh,0.7小时,4.9小时,0次（以车辆登记证为准）,白色,小型车,-
2025-05,奥迪Q4 e-tron 2023款 50 e-tron quattro 创境版,1.96万公里／2023-05／北京／12年钻石会员,560km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-05,15.68,36.11万,2025-01-15,85kwh,0.68小时,12小时,1次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-12,奥迪Q4 e-tron 2024款 40 e-tron 创行版,0.01万公里／2024-12／北京／14年钻石会员,605km,车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,纯电动 204马力 ,纯电动,自动,2024-12,15.80,31.47万,2025-02-22,85kwh,-小时,-小时,1次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2025-7,长安奔奔E-Star 2020款 心悦版 三元锂,1.13万公里／2020-07／北京／1年黑金会员,310km,,前置前驱,纯电动 75马力 ,纯电动,自动,2025-7,3.10,8.12万,2025-03-09,32kwh,0.8小时,12小时,0次（以车辆登记证为准）,白色,微型车,-
