annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2025-06,唐新能源 2015款 2.0T 四驱旗舰型,8.9万公里／2017-06／南京／2年会员,80km,ISOFIX儿童座椅接口/倒车影像/全景摄像头/自动驻车/定速巡航/无钥匙启动系统/无钥匙进入系统/全液晶仪表盘/蓝牙/车载电话/手机互联/映射/220V/230V电源/车内氛围灯/后排出风口,前置四驱,2.0T 205马力 L4 ,插电混动,自动,2025-06,3.68,30.37万,2025-03-01,0kwh,,5.5小时,1次（以车辆登记证为准）,白色,中型SUV,-
2028-01,极氪X 2023款 后驱YOU版 4座,0.65万公里／2024-01／南京／2年会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2026-01,15.13,22.77万,2025-03-01,66kwh,-小时,-小时,1次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-11,宋PLUS新能源 2021款 EV 旗舰型,4万公里／2021-11／南京／7年会员,505km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-11,8.98,22.12万,2025-03-10,72kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-03,秦PLUS 2023款 冠军版 DM-i 55KM领先型,3万公里／2023-03／南京／2年会员,46km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-03,5.58,10.83万,2025-02-19,8kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2028-01,极氪X 2023款 四驱YOU版 5座,0.16万公里／2024-01／南京／2年会员,512km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 428马力 ,纯电动,自动,2026-01,14.43,22.77万,2025-03-11,66kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-09,高合HiPhi Z 2023款 五座版,2.8万公里／2023-09／南京／1年会员,705km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 672马力 ,纯电动,自动,2025-09,27.98,66.21万,2025-03-12,120kwh,0.92小时,12.4小时,1次（以车辆登记证为准）,蓝色,中大型车,-
2026-12,红旗E-QM5 2022款 431km 充电乐享版,1.64万公里／2022-12／南京／2年黑金会员,431km,,前置前驱,纯电动 190马力 ,纯电动,自动,2025-1,7.88,18.00万,2025-03-07,54kwh,0.5小时,-小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-09,唐新能源 2021款 DM-i 112KM 尊荣型,5.7万公里／2022-09／南京／4年黄金会员,112km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-09,10.58,24.62万,2025-02-24,22kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2027-02,Model 3 2022款 后轮驱动版,5.08万公里／2023-02／南京／2年会员,556km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-02,15.33,25.17万,2025-03-04,60kwh,1小时,10小时,1次（以车辆登记证为准）,黑色,中型车,-
2026-01,问界M7 2024款 1.5T 智驾四驱Max版 5座,1.8万公里／2024-01／南京／9年黄金会员,210km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 152马力 ,增程式,自动,2025-01,22.50,33.63万,2025-02-24,40kwh,0.5小时,5小时,1次（以车辆登记证为准）,蓝色,中大型SUV,-
2028-03,小鹏P7 2022款 670N+,2.62万公里／2022-03／南京／2年会员,670km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 267马力 ,纯电动,自动,2025-03,12.94,31.03万,2025-03-04,83kwh,0.55小时,6.5小时,1次（以车辆登记证为准）,银/灰色,中型车,-
2025-07,Model 3 2021款 改款 标准续航后驱升级版 3D1,3.4万公里／2021-07／南京／2年会员,468km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-07,14.11,27.32万,2025-03-09,55kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-04,大众ID.3 2022款 Pro 极智版,6.5万公里／2022-04／南京／6年会员,450km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-04,7.98,20.82万,2025-02-21,57kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-12,大众ID.3 2021款 Pure 纯净版,6.41万公里／2021-12／南京／2年会员,430km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-12,7.92,17.35万,2025-03-05,57kwh,0.67小时,8.5小时,2次（以车辆登记证为准）,白色,紧凑型车,-
2024-10,小鹏P5 2024款 500Pro版,1.81万公里／2023-10／南京／2年会员,500km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 211马力 ,纯电动,自动,2024-10,11.37,18.98万,2025-02-05,55kwh,0.5小时,-小时,0次（以车辆登记证为准）,绿色,紧凑型车,-
2026-01,大众ID.3 2021款 Pro 极智版,7.3万公里／2022-01／南京／1年黄金会员,430km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2026-01,7.68,18.87万,2025-02-26,57kwh,0.67小时,8.5小时,1次（以车辆登记证为准）,银/灰色,紧凑型车,-
2026-12,蔚来ET5 2022款 75kWh,2.1万公里／2022-12／南京／2年会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-12,14.98,32.35万,2025-03-03,75kwh,0.5小时,-小时,1次（以车辆登记证为准）,红/紫色,中型车,-
2026-11,启辰T60EV 2020款 AI悦享型,0.82万公里／2024-11／南京／1年黑金会员,442km,,前置前驱,纯电动 163马力 ,纯电动,自动,2025-11,6.25,18.32万,2025-03-05,61kwh,-小时,-小时,0次（以车辆登记证为准）,其它,小型SUV,-
2026-01,岚图梦想家 2024款 PHEV 超长续航旗舰版,1.3万公里／2024-01／南京／1年会员,236km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置四驱,1.5T 150马力 L4 ,插电混动,自动,2026-01,25.88,45.58万,2025-02-25,43kwh,0.5小时,-小时,0次（以车辆登记证为准）,香槟/棕色,,-
2029-6,风云A8 2024款 127 驭风版,1.31万公里／2024-06／南京／2年黑金会员,127km,,前置前驱,1.5T 156马力 L4 ,插电混动,自动,2025-5,9.66,16.27万,2025-02-25,18kwh,0.32小时,3小时,0次（以车辆登记证为准）,蓝色,紧凑型车,-
2026-01,宋PLUS新能源 2023款 冠军版 DM-i 110KM 旗舰PLUS,3万公里／2024-01／南京／1年会员,85km,,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2026-01,9.58,18.43万,2025-02-27,18kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
已过期,元PLUS 2024款 荣耀版 430KM 超越型,0.01万公里／未上牌／南京／2年会员,430km,,前置前驱,纯电动 204马力 ,纯电动,自动,已过期,9.98,13.76万,2025-03-10,50kwh,0.5小时,7.13小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2029-12,Model 3 2023款 后轮驱动版,1.54万公里／2023-12／南京／2年会员,606km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-12,17.95,25.17万,2025-03-04,60kwh,-小时,-小时,1次（以车辆登记证为准）,银/灰色,中型车,-
2025-10,欧拉好猫 2021款 400km标准续航 雅典娜版 三元锂,0.6万公里／2021-10／南京／2年会员,401km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光,前置前驱,纯电动 143马力 ,纯电动,自动,2025-10,7.14,13.45万,2025-03-08,46kwh,0.5小时,8小时,1次（以车辆登记证为准）,红/紫色,小型车,-
2026-03,海豚 2024款 荣耀版 420km 时尚版,0.3万公里／2024-03／南京／9年会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-03,7.98,13.00万,2025-02-11,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,蓝色,小型车,-
已过期,极狐 阿尔法S5 2024款 708MAX 200kW,0.01万公里／未上牌／南京／9年会员,708km,,前置前驱,纯电动 272马力 ,纯电动,自动,已过期,16.68,17.89万,2024-12-23,79kwh,0.28小时,12.9小时,0次（以车辆登记证为准）,白色,中型车,-
2025-9,Taycan 2020款 Taycan,3.6万公里／2021-09／南京／12年钻石会员,414km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 408马力 ,纯电动,自动,2025-9,52.80,96.39万,2025-03-11,79kwh,1.55小时,8小时,0次（以车辆登记证为准）,白色,中大型车,-
2024-12,深蓝G318 2024款 两驱空悬版,0.01万公里／2024-12／南京／2年黑金会员,184km,,后置后驱,增程式 150马力 ,增程式,自动,2024-12,16.16,21.70万,2025-02-23,35kwh,0.5小时,5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-08,Model Y 2022款 改款 后轮驱动版,3.22万公里／2023-08／南京／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-08,17.68,28.65万,2025-03-04,60kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-1,海豹 2023款 DM-i 1.5T 121km 旗舰型,0.9万公里／2024-01／南京／10年钻石会员,100km,,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-12,12.98,22.77万,2025-02-27,18kwh,-小时,-小时,1次（以车辆登记证为准）,蓝色,中型车,-
2026-07,蔚来ES6 2024款 75kWh,2.15万公里／2024-07／南京／2年会员,500km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-07,20.34,36.69万,2025-03-03,75kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-09,小鹏P7 2021款 480N,8万公里／2021-09／南京／1年黄金会员,480km,,后置后驱,纯电动 267马力 ,纯电动,自动,2025-09,8.98,23.87万,2025-03-12,60kwh,-小时,-小时,3次（以车辆登记证为准）,银/灰色,中型车,-
2025-10,蔚来EC6 2020款 605KM 运动版,7.96万公里／2021-10／南京／2年会员,605km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-10,12.97,47.33万,2025-02-11,100kwh,0.8小时,14小时,1次（以车辆登记证为准）,银/灰色,中型SUV,-
